Date,FX_Market,FX_Carry,FX_Momentum,FX_Value,Commo_Market,Commo_Carry,Commo_Momentum,Commo_Value,Commo_BasisMom,FI_Market,FI_Carry,FI_Momentum,FI_Value,Eq_Market,Eq_Momentum,Eq_Size,Eq_Value,US.SMB,US.HML,US.RMW,US.CMA
1975-10-31,0.026251460614580967,0.0,-0.021635098010083235,0.0,-0.019540015376115404,-0.027940713687513344,0.0003164559753627944,-0.0006644540950092512,-0.0050066723308608944,0.04564172082198329,0.0,0.0,0.0,0.01728276235160675,-0.0060641012618535845,0.0,0.019383898203053824,-0.028661175696738702,0.002890125446846852,-0.0073062845959463016,0.030021623326285232
1975-11-28,-0.019634361652322213,0.0,0.037248320017824084,0.0,-0.004855402410860742,-0.019949725969231537,0.028689280204770514,-0.006186844786528565,0.03152049328855265,-0.017541867337020067,0.0,0.0,0.0,0.010179160024366966,0.016744799689567384,0.0,0.0030416621247977113,-0.007356925232075171,0.016751880225959873,-0.009276697818411525,0.02285894091973459
1975-12-31,-0.003825279561582012,0.0,-0.013042284408260227,0.0,-0.003556627094213223,0.00028881998087861786,0.014060498291959846,-0.0008611336387192034,-0.025707664287387806,0.029240789770045714,0.0,0.0,0.0,0.010824753069941899,0.021200660894823708,0.0,0.018712968416937623,-0.001069622501427443,0.014258532562597584,-0.0015585408031995448,0.0102672584254795
1976-01-30,0.008505164060998294,0.0,0.0029700449012203846,0.0,0.0023931837739758336,0.008506644576154332,0.005543004311161119,-0.0036233473409425926,-0.015393852613852736,-0.0029901230103263426,0.0,0.0,0.0,0.048538778313948934,0.014664598995867277,0.0,0.06276869990261415,0.04280501915993404,0.0732843157703969,-0.025607183104255533,0.03204757078840408
1976-02-27,0.006053696440507686,0.0,0.02885957134500749,0.0,0.011881933289459521,0.0005509495980144659,-0.0009731660743556147,0.016732996612183512,0.0047226750787893795,0.002242592257744707,0.0,0.0,0.0,-0.0036005610204102026,0.016175235257997942,0.0,-0.004925901106578735,0.05162102160452129,0.04559664624146064,-0.03722131799548759,0.05063625208821899
1976-03-31,-0.012136542420009947,0.0,0.08319974281328729,0.0,-0.0011373363692990664,0.0004069636717866123,0.007311805540158065,-0.01030811619645676,0.008348441581523645,0.008942334614017122,0.0,0.0,0.0,-0.006297096952143382,0.00936479743865092,0.0,-0.006406876513670395,-0.008737922058019298,-0.0008607026001798746,-0.005471301340792826,0.013321623120385259
1976-04-30,-0.005463107467662058,0.0,0.06189653288445628,0.0,0.019505275473028428,-0.009078973939043063,0.015913613983290133,-0.024942088938713945,0.006044997566153317,-0.001480507369110491,0.0,0.0,0.0,0.004455378863127421,-0.00010891691398541606,0.0,-0.027015195168266806,0.0006349303430324924,-0.0012510125815972729,0.006480968896540076,-0.014148560752251124
1976-05-31,-0.030802102114396452,0.0,0.05511905898363534,0.0,0.025458521205508875,0.02446845269274295,0.00821852759459421,0.023912192575232243,0.0011827505047853125,-0.021485377805041096,0.0,0.0,0.0,-0.00803685824050002,-0.004830734116201063,0.0,0.00016989620502773223,-0.006974129913318099,-0.010250829240361052,0.03498880059440816,-0.01855696194366649
1976-06-30,0.021181294733172037,0.0,-0.0036304373715097225,0.0,0.015059553207288103,-0.010862437044210083,0.01830367098351088,0.006716996607039013,0.00647714954784347,0.008154709072009624,0.0,0.0,0.0,0.009795580444524946,-0.013926444577173762,0.0,0.022390324297796686,-0.007055161268699993,0.005767568427295436,-0.00956205408334065,0.013686380989524353
1976-07-30,0.015272518574607914,0.0,-0.008160481221168574,0.0,-0.028542880456118372,-0.010213388904424739,-0.009674607408390448,-0.0035573441333058833,-0.0013193348431537251,-0.000749029498608388,0.0,0.0,0.0,-0.0005226765479927673,0.011397600352042118,0.0,0.0029297348342710123,0.004042485851926684,0.013745158933151726,-0.014704600729664341,0.00403872439767459
1976-08-31,-0.004522869709363328,0.0,-0.0027621352881872854,0.0,0.003927900373036738,-0.03616583471633668,0.0223884859534722,-0.039661414890463154,-0.0058989767081431745,0.015962458991856585,0.0,0.0,0.0,-0.004307751259480519,0.010276469510195058,0.0,0.01072391407519186,-0.013854859021671613,0.006538063937448103,-0.005710243249689322,-0.008163804619597865
1976-09-30,0.0003467139432264326,0.0,0.09221057438914453,0.0,-0.014405262340196852,-0.03782079702369966,0.014312795249098849,-0.031446680798080946,0.003472544230568559,0.008351294382417346,0.0,0.0,0.0,-0.012219620392989943,-0.018096060184608256,0.0,-0.0025846728316824643,0.0013705211526698635,-0.0025650020472544185,0.014017806977461876,-0.016147858152692606
1976-10-29,-0.0118367574740064,0.0,-0.020275348944546294,0.0,0.019633151531175914,-0.006064528017807289,0.015504651489202678,-0.010683329691660122,-0.0003767244062459798,0.012576100093049476,0.0,0.0,0.0,-0.02562282425732055,-0.0027250757920941724,0.0,-0.02083458041418954,0.0003454400216983992,-0.0014040396929910046,-0.0027253620150854366,-0.0051547493320765565
1976-11-30,-0.009910743169631139,0.0,-0.011787374781529376,0.0,-0.001174265803169273,-0.008241648525522404,-0.0002444327221382292,0.003094664284262865,-0.0132137424618045,0.03522407644580532,0.0,0.0,0.0,-0.0021089141703469366,-0.008678124867399745,0.0,0.025724477784384883,0.01865834327449311,0.012611635203315884,-0.01895108873121626,0.0009775165714416938
1976-12-31,0.016011237257845996,0.0,-0.016348071560182153,0.0,0.01107404251135603,0.0056017531273189584,0.02087481706601279,0.00011195763897936242,0.012658666246376574,-0.017588001691781333,0.0,0.0,0.0,0.03783259549849325,-0.0031262476738763557,0.0,-0.005812317028765088,0.02609311828753918,0.018567231829143847,-0.010601767779158876,0.033605858401562626
1977-01-31,0.004658491772949809,0.0,-0.041674322687496025,0.0,0.02875998230606971,-0.011001726105372547,0.011492660143963412,0.051066318684697944,0.06255085697374993,-0.05192745767452105,0.0,0.0,0.0,-0.0055778608561851024,-0.03948363396442394,0.0,0.0009180759143432375,0.04370672361861282,0.036282975771076156,-0.008147489015290964,0.026920363248461476
1977-02-28,0.0009190683298321947,0.0,0.013415375761499423,0.0,0.01927845961090306,-0.012892503542505422,0.03379296039727025,-0.02365224260338675,0.008716528471454914,-0.033971764373711535,0.0,0.0,0.0,0.002122246917547723,0.01230399656283661,0.0,-0.011630201294000067,0.008293414295768489,0.0038420887439430808,-0.003258238920528454,-0.002759168236010996
1977-03-31,0.01020099687017451,0.0,0.015458355039773594,0.0,0.027384639786163095,0.025062883855903825,-0.001755387783708402,0.023499504099309714,0.006290534636855578,0.03187056756597196,0.0,0.0,0.0,-0.00015949581801733814,-0.01045250533323547,0.0,0.0007429725050239271,0.010192597842698036,0.009328830468957515,-0.005020881398941106,-0.0016098619384835755
1977-04-29,-0.0012956821916197596,0.0,-0.00038150964278227796,0.0,0.0158597417787028,0.010493470998439237,0.008246899606572431,-0.017438862735294255,-0.002047094740629604,-0.002491236769017358,0.0,0.0,0.0,-0.0022460944134868005,-0.0018473443737970915,0.0,-0.019692432269918934,0.004757031185853236,0.028972554079877828,-0.03243875809528474,0.015180397497604912
1977-05-31,0.001524476694673311,0.0,0.005483437628812745,0.0,-0.009212053690682261,-0.02141746119912831,0.01932995147988782,-0.02967261091751899,0.025867845895422334,0.005842035250967744,0.0,0.0,0.0,-0.005150135514636209,-0.006301993968293755,0.0,-0.011324445807297332,0.010885066815639272,0.006895198194565868,0.007270514602905226,0.0032318919111837888
1977-06-30,0.004818651829507793,0.0,0.047050379731127454,0.0,-0.029060842238011236,-0.01107260237692672,0.0019366635189369556,-0.018226955366380623,-0.043986313769306166,0.015022376359631256,0.0,0.0,0.0,0.0038217280492375116,0.03722044322983417,0.0,0.007318632746096464,0.016960136678869288,-0.005344760251307122,0.01821661836024257,-0.018721287667039566
1977-07-29,0.011826332652344273,0.0,0.011735784478953001,0.0,-0.034716438897942,0.027811593266021888,-0.035535769374448606,-0.030208701348506204,-0.039169077990177284,-0.022103475966185268,0.0,0.0,0.0,-0.010849476869452125,-0.008955151540392335,0.0,0.005843322926003806,0.01461091143906455,-0.00515308485339082,0.014910336411735654,0.001775519575513031
1977-08-31,-0.013127419512992814,0.0,0.002863248537007424,0.0,-0.024942125995411436,0.012149441737267728,-0.013753456655259188,0.015134697849676795,-0.01520035429096799,0.03116878326424285,0.0,0.0,0.0,0.002356405771818081,0.06725175981550569,0.0,-0.024638802005780062,0.007507702592287843,-0.02423963645198588,0.02156640272235322,-0.01051536229786297
1977-09-30,0.00587053514420291,0.0,0.013759332648466965,0.0,0.0072324310123098295,0.04182436766993426,-0.00941482153589032,0.010430933065443146,-0.007735644965788277,8.889406196441758e-17,0.0,0.0,0.0,0.007817613842616311,0.003035074710503185,0.0,0.004861237139033489,0.013084715945689315,-0.002245460066522725,0.018795932112715685,-0.010329608956376218
1977-10-31,0.05702391748076675,0.0,0.09272136229284957,0.0,0.024277775569550592,0.023986077199980076,-0.0004213824684297268,0.043728678680207626,-0.03519553664657894,-0.011014554071906121,0.0,0.0,0.0,-0.012323370672918277,-0.011031593082981432,0.0,-3.237248876856908e-05,0.01138636379080185,0.014388993795282606,-0.002069301581954194,-0.008426390204449059
1977-11-30,0.006805013071751504,0.0,0.018900499598180263,0.0,0.020757161191381223,-0.003380410034812192,-0.006798711581982744,0.01790756408354704,0.015485242125370613,0.028101307170795956,0.0,0.0,0.0,-0.010083874443491991,0.008393354913651695,0.0,-0.014650868764156923,0.03131606085331082,0.0024555951798190556,-0.0013793399540634884,0.013226814676907594
1977-12-30,0.06504954454799317,0.0,0.004390816123335802,0.0,-0.0021559069185595734,0.04765429361424636,-0.03722040458674563,0.057837939961792706,-0.059229923608815876,0.005962480598013095,0.0,0.0,0.0,0.006314425696743053,0.016534309979923275,0.0,0.004517165926382529,0.0140375865918394,-0.0031018232194438837,0.023755608701555127,-0.013416512673663363
1978-01-31,0.016597117220590003,0.0,0.004810824263649194,-0.06788921674998327,0.00038810304443030784,0.013602033659027018,0.0058371583114457505,-0.007151959522219138,-0.01269369718347906,-0.0020069195547608174,0.0,0.0,0.0,-0.008251566369768754,0.015028792691274063,0.0,-0.0019523779723421846,0.025149038184283684,0.03609173766575097,-0.04564451500620246,0.03396929656692728
1978-02-28,-0.00874891025519307,0.0,0.019572034431484128,0.06348908497186934,0.009131214718844816,-0.02119851604056592,0.02521431520092556,-0.03707196252733566,0.014669372247016482,0.006021061811761597,0.0,0.0,0.0,-0.014688212875339184,-0.004388299035849535,0.0,0.007926612703383165,0.04254182653324495,0.009599985652393532,0.007391553019315763,0.022827790525204887
1978-03-31,-0.019561978445598333,0.0,0.047222426580282785,0.15296736377681885,0.06372245403415612,0.032088892626111025,-0.010109323762546528,0.0609938385901394,0.006476416793784251,-0.01103038063754236,0.0,0.0,0.0,0.041294572082988534,0.01798469112955786,0.0,-0.0017906653789634072,0.04178430852041673,0.014683420027689792,-0.014270007325227149,0.04545082958525142
1978-04-28,-0.029165998156368646,0.0,0.018970654249691115,0.12365354299321787,-0.007920346407501824,0.0007482592127636085,-0.0076786037454253395,0.0007368350920274568,0.015912228396987232,-0.0063000000000002394,0.0,0.0,0.0,0.022028031208597636,-0.004908273657577532,0.0,0.032802219710263196,-0.003676353983057929,-0.04547076023295118,0.07332904987411923,-0.028960882987483727
1978-05-31,0.022077351998884935,0.0,0.008499357717108694,0.025367196368597546,0.025547195852848394,0.020096608976703526,0.010385935389718475,0.04798780184546843,0.0021370466493339044,-0.011549999999999939,0.0,0.0,0.0,0.021480166923869504,0.023737516634320183,0.0,-0.0017280248781647105,0.05232033359108812,-0.006772667308935079,0.004759533038340304,0.006633915041479861
1978-06-30,0.051021039552181714,0.0,0.08146693852599371,0.16928446835377334,-0.027779667088072144,0.006064644118976083,-0.019453235203868154,-0.03628130472367961,-0.019520144454011686,-0.02099999999999993,0.0,0.0,0.0,0.01834569863657868,0.06421432150349271,0.0,-0.011722852505674657,0.01858679499899653,0.007861957573216097,-0.033843508767450584,-0.0027698489383140832
1978-07-31,0.06406665684074121,0.0,0.0710414033585118,0.06803054176780181,-0.006048176017063063,0.023140936886214884,0.03442597331286133,-0.017380942007167655,-0.00435275035313662,0.006300000000000052,0.0,0.0,0.0,0.043388802192309464,0.006138445529359938,0.0,0.010216159655456226,0.0019264429205628414,-0.01310476540622212,0.03718504685369085,-0.016861168253618462
1978-08-31,0.00394185410713285,0.0,0.009321743573987084,0.016373739738662338,0.03217533209235114,-0.01843912605694121,-0.03112636993546565,0.012488971419235207,-0.01930800996062022,0.02834999999999995,0.0,0.0,0.0,0.05797662767558124,0.06091334437633077,0.0,-0.0063553369510044025,0.056212200042593155,-0.008576930816998738,0.038831814154939616,0.01148870259537627
1978-09-29,0.02033578531394469,0.0,0.0320984560507611,0.05621164212849054,0.013882820847495751,0.052968393477806755,0.016024279293776658,0.05155996086045606,0.024155567814316894,-0.01784999999999999,0.0,0.0,0.0,-0.017104913027106147,-0.07403003551942734,0.0,0.020801011494028503,-0.004383693757079992,0.024489834638637745,-0.016834482396143435,0.036712550390064866
1978-10-31,0.13395099663312013,0.0,0.037218954918395636,0.06315846463002968,0.05088519017692597,-0.019449224059211172,0.009741969353817393,0.00896091497822429,0.010205440819455328,-0.030450000000000095,0.0,0.0,0.0,-0.03658215044904079,0.08872807534717185,0.0,-0.0838864335653999,-0.11549627221819554,0.016381730611410236,0.004147909813411924,0.026342513269685435
1978-11-30,-0.126131508286219,0.0,-0.0891577360464379,-0.1437850121126033,-0.024249404487686702,0.0577385270264475,0.020924910568125146,0.0033811475510675255,0.0008664638235653695,0.019949999999999947,0.0,0.0,0.0,-0.01851438106255794,-0.127215374540449,0.0,0.10075002598667476,0.027697836609862407,-0.027059928212906332,0.026636458825368622,-0.02826551458535102
1978-12-29,0.02998112709487839,0.0,0.0297979921765237,0.04210384747245253,0.0033429732728518574,0.020690583706664368,0.02357206037698154,0.0028515550523244945,-0.005494730645059608,-0.030449999999999908,0.0,0.0,0.0,0.008109440730695286,-0.006474849169155639,0.0,-0.005899294558878488,0.009708391275740535,-0.027258289952385835,0.04868992323698538,-0.034730001926803984
1979-01-31,-0.030849372820964338,0.0,-0.031371154816976984,-0.04330014901111707,0.007865510339327851,0.009789592543591526,0.04403713589832527,0.00657704155660685,0.02782586273288223,0.015750000000000042,0.0,0.0,0.0,0.059079076546788005,0.00335318306979635,0.0,0.0328348379177652,0.036091268365477824,0.027323497596730913,-0.055964178429991546,0.0363331182265884
1979-02-28,0.013222439669916871,0.0,-0.0017301992563491814,-0.002367913651304682,0.02677953940874837,-0.010631942688941026,0.03663569452661897,0.0009977919101670587,0.0323722028212779,-0.03885000000000011,0.0,0.0,0.0,0.0006531130063098759,-0.010281484660898729,0.0,0.054234635489815435,0.005278094540087139,0.01781758701850711,-0.0252438341810399,0.022604038094640004
1979-03-30,-0.010185795824484308,0.0,-0.025754000166789172,-0.03536169336436208,0.0006178124528191191,0.01857756300833193,-0.023011205925984636,0.01228086641674537,-0.011446858950867795,-0.030449999999999915,0.0,0.0,0.0,0.039337028892943736,0.030661530546490744,0.0,-0.02611896071771466,0.03415200482685906,-0.011681275595220557,0.012917718214809118,0.007736656240802879
1979-04-30,-0.024364746206822253,0.0,-0.04218222718377236,-0.05686413699987337,0.007833660703195612,-0.009823958904905566,0.0030381418930497625,-0.012252080864438089,-0.010966919249895193,-0.0567000000000001,0.0,0.0,0.0,0.02082309416425266,-0.004330477291085526,0.0,0.01440852075378926,0.026038893151925802,0.019151760170903677,0.027273747120102304,0.006455869844200379
1979-05-31,0.007581302051716776,0.0,0.0007173484353855055,0.006274931558917675,0.01610550588287035,0.01402265242793822,0.01793577900564913,0.04043967306968968,-0.006381411000605018,0.02520000000000021,0.0,0.0,0.0,0.010317733113333045,0.04134437356547614,0.0,0.012883484076704244,0.0019552020842679802,0.022552432284200192,-0.03697978548993125,-0.008496219046042561
1979-06-29,0.03653629011215794,0.0,0.040113788646732006,0.011394621291805065,0.03996193512946805,0.026175351015851264,-0.07155035019248414,0.06488890942051331,-0.02442122169210565,-0.005250000000000072,0.0,0.0,0.0,0.00518213623823632,0.059475012215400996,0.0,0.0022892769495825764,0.010310593331531575,0.024552805395715246,-0.03857430721486181,-0.01581753639650653
1979-07-31,0.019070843898205517,0.0,0.018615701893384653,0.00509559868532021,-0.016686905168669254,0.014155920352978035,-0.000886715861542443,0.025132042281233686,0.009182936506885689,-0.02100000000000011,0.0,0.0,0.0,0.009267060003215527,-0.018961631031155803,0.0,0.0264802701507441,0.014111136330330846,0.030828114074283666,-0.010525304099648601,0.014710334629175344
1979-08-31,-0.0077462657282236745,0.0,0.014185537883708937,-0.01647754358656167,0.056035336923951906,-0.004493759490356174,0.043032836647690705,-0.010391382966717919,0.013938818465975665,-0.024150000000000046,0.0,0.0,0.0,0.030313631265913108,0.028410827253457272,0.0,-0.03902239879526437,0.020588290939957,-0.027194245969414877,0.03618674257707914,-0.0412437669256689
1979-09-28,-0.0005134118457615324,0.0,-0.0027872913367080923,-0.017718890336020063,0.04039035349553485,0.03529529963938396,0.08628333973206652,0.02654796765375102,-0.006249056818727762,-0.02099999999999993,0.0,0.0,0.0,0.04890891078402299,0.042514297342060865,0.0,-0.029579863947727922,-0.0032044889553218114,-0.015844373254757297,0.01987268277346108,0.013735021802901705
1979-10-31,-0.05807886052364972,0.0,-0.0016854588938120282,-0.053979582159071705,-0.011506877975212366,0.0528209913627416,0.01774485148832032,0.054555883702843956,-0.05389360629923306,-0.13439999999999994,0.0,0.0,0.0,-0.021531674684331537,0.003567033437379865,0.0,0.019499636934388182,-0.03979967500301095,-0.030644534325083614,0.022764345021764266,0.003929506781172956
1979-11-30,0.015344300620616114,0.0,0.08246066659326579,-0.0008007453653111461,0.03952823336104128,0.02085672627056779,0.0322088104489751,0.013042390052313843,-0.0072928337222395246,0.030761029209383027,0.0,0.0,0.0,0.036290331023006286,0.05334991427963462,0.0,-0.053236257814352775,0.027247020756341087,-0.05257701335285322,-0.0007063639759379846,-0.05159329074478984
1979-12-31,0.01963466477519206,0.0,-0.02112272998998541,0.00810516618345773,0.028317264661177354,0.04666176978787306,0.09933306572795322,0.02698840138512216,-0.017895733599358567,0.00455303131702995,0.0,0.0,0.0,0.03562844747337503,0.011565354343045722,0.0,0.007130942183402949,0.046391498087470305,-0.03323492162997126,-0.016078329410549794,-0.027020947069540766
1980-01-31,0.010638250899997662,0.0,0.01248634257541495,0.019842459557142006,0.04539069264460192,0.03994130822037254,0.09566563710362465,-0.039284022833093235,0.02273505983407702,-0.11370350477287797,0.0,0.0,0.0,0.07419959446249386,-0.00345373622351855,0.0,0.00495664404012733,0.02029268750857942,0.028707124461449924,-0.04419078164574724,0.053253938660695006
1980-02-29,-0.016971218624907178,0.0,0.03748163568974495,0.0025240870511440247,-0.018045717654096228,-0.007143441927197641,0.00822896261363633,0.003097193550939143,0.009516697232061664,-0.1343826137224478,0.0,0.0,0.0,0.010392878221123227,-0.008772490088361168,0.0,0.003805383839922278,-0.018211522768886254,0.009767434752319566,-0.02209592563862888,0.08244168179621932
